Y:\Meghan's Experiments\AMBVAR\b_tap.emrg																															
ExperimentName	Subject	Session	Clock.Information	Clock.StartTimeOfDay	Clock.SystemTimeDrift	Clock.SystemTimeDriftWarning	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	SessionTimeUtc	Block	BlockA	BlockA.Cycle	BlockA.Sample	correct	Procedure	Running	SEEaWORD.ACC	SEEaWORD.CRESP	SEEaWORD.DurationError	SEEaWORD.OnsetDelay	SEEaWORD.OnsetTime	SEEaWORD.RESP	SEEaWORD.RT	SEEaWORD.RTTime	sound	tap_cas	type	word
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		85	8	1	85	5	BlockAProc	BlockA	1	5	-999999	0	308403	5	430	308833	wedding.wav	tap	t-related	bed
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		86	19	1	86	5	BlockAProc	BlockA	1	5	-999999	1	311004	5	487	311491	ladder.wav	tap	control	mattress
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		87	28	1	87	5	BlockAProc	BlockA	1	5	-999999	1	313671	5	564	314235	muffin.wav		filler	blueberry
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		88	27	1	88	5	BlockAProc	BlockA	1	5	-999999	0	316420	5	366	316786	singer.wav		filler	music
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		89	7	1	89	5	BlockAProc	BlockA	1	5	-999999	0	318953	5	583	319536	waded.wav	tap	t-related	line
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		90	87	1	90	1	BlockAProc	BlockA	1	1	-999999	0	321720	1	622	322342	buckle.wav		filler	flane
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		91	57	1	91	1	BlockAProc	BlockA	1	1	-999999	0	324520	1	585	325105	ever.wav		filler	snorple
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		92	78	1	92	1	BlockAProc	BlockA	1	1	-999999	0	327303	1	1160	328463	graveyard.wav		filler	fimp
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		93	95	1	93	1	BlockAProc	BlockA	1	1	-999999	0	330653	1	599	331252	husky.wav		filler	taffle
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		94	94	1	94	1	BlockAProc	BlockA	1	1	-999999	0	333436	1	621	334057	igloo.wav		filler	pendil
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		95	80	1	95	1	BlockAProc	BlockA	1	1	-999999	0	336236	1	439	336675	goalie.wav		filler	litch
b_tap2	2	2	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862030000</Frequency><Timestamp dt:dt=""r8"">2.8147032578158E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-04T22:02:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/4/2009 15:02			60.001	1	1101987382	5/4/2009	15:02:43		96	37	1	96	5	BlockAProc	BlockA	1	5	-999999	0	338869	5	533	339402	pillar.wav		filler	town
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		1	87	1	1	1	BlockAProc	BlockA	1	1	-999999	0	665060	1	2247	667307	buckle.wav		filler	flane
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		2	34	1	2	5	BlockAProc	BlockA	1	5	-999999	1	669461	5	1645	671106	pile.wav		filler	stack
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		3	94	1	3	1	BlockAProc	BlockA	1	1	-999999	0	673260	1	2443	675703	igloo.wav		filler	pendil
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		4	24	1	4	5	BlockAProc	BlockA	1	5	-999999	0	677860	5	1286	679146	plodded.wav	tap	control	rope
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		5	82	1	5	1	BlockAProc	BlockA	1	1	-999999	0	681293	1	1611	682904	dairy.wav		filler	sparty
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		6	26	1	6	5	BlockAProc	BlockA	1	5	-999999	0	685060	5	1474	686534	muffle.wav		filler	sound
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		7	35	1	7	5	BlockAProc	BlockA	1	5	-999999	0	688693	5	1503	690196	above.wav		filler	below
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		8	40	1	8	5	BlockAProc	BlockA	1	5	-999999	0	692343	5	1145	693488	honey.wav		filler	show
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		9	45	1	9	5	BlockAProc	BlockA	1	5	-999999	1	695644	5	2766	698410	cupboard.wav		filler	fingernail
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		10	84	1	10	1	BlockAProc	BlockA	1	1	-999999	1	700561	1	1424	701985	jury.wav		filler	bargim
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		11	13	1	11	5	BlockAProc	BlockA	1	5	-999999	1	704144	5	1072	705216	budding.wav	tap	d-related	spring
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		12	72	1	12	1	BlockAProc	BlockA	1	1	-999999	0	707360	1	1367	708727	champagne.wav		filler	funt
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		13	69	1	13	1	BlockAProc	BlockA	1	1	-999999	0	710893	1	1550	712443	hanger.wav		filler	olipical
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		14	9	1	14	5	BlockAProc	BlockA	1	5	-999999	0	714593	5	1526	716119	adam.wav	tap	d-related	eve
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		15	33	1	15	5	BlockAProc	BlockA	1	5	-999999	0	718277	5	982	719259	baffle.wav		filler	stump
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		16	49	1	16	1	BlockAProc	BlockA	1	1	-999999	1	721427	1	1132	722559	razor.wav		filler	umbler
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		17	17	1	17	5	BlockAProc	BlockA	1	5	-999999	0	724709	5	1249	725958	herding.wav	tap	control	bicycle
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		18	93	1	18	1	BlockAProc	BlockA	1	1	-999999	1	728110	1	868	728978	england.wav		filler	sopa
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		19	5	1	19	5	BlockAProc	BlockA	1	5	-999999	0	731143	5	868	732011	tudor.wav	tap	t-related	help
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		20	18	1	20	5	BlockAProc	BlockA	1	5	-999999	0	734176	5	776	734952	nodded.wav	tap	control	horse
b_tap2	20	20	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1862020000</Frequency><Timestamp dt:dt=""r8"">3.30109993396913E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2009-05-05T22:37:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	5/5/2009 15:37			60.004	1	1097447335	5/5/2009	15:37:34		21	83	1	21	1	BlockAProc	BlockA	1	1	-999999	0	737109	1	1042	738151	gummy.wav		filler	wimble
